frame,time_seconds,player_id,confidence,x1,y1,x2,y2,ground_x,ground_y,inside_forward50,zone
30,0.6,1,0.6373,1368.97,710.91,1406.52,819.96,1387.75,819.96,True,central_corridor
30,0.6,2,0.7217,1481.26,848.65,1536.16,984.45,1508.71,984.45,False,outside
30,0.6,4,0.6272,99.03,575.28,125.26,644.7,112.15,644.7,True,left_pocket
30,0.6,5,0.617,1403.91,728.42,1437.8,832.43,1420.86,832.43,True,central_corridor
30,0.6,7,0.5263,967.86,556.83,995.82,620.49,981.84,620.49,True,left_half_forward
30,0.6,9,0.474,219.63,488.27,245.57,552.21,232.6,552.21,False,outside
30,0.6,11,0.5593,142.39,527.7,164.35,577.26,153.37,577.26,True,left_pocket
30,0.6,17,0.3805,1194.76,473.89,1222.55,526.52,1208.66,526.52,True,central_corridor
30,0.6,6,0.3685,1052.12,536.86,1074.07,596.59,1063.09,596.59,True,left_half_forward
30,0.6,15,0.4467,1351.12,614.06,1378.91,688.82,1365.02,688.82,True,central_corridor
30,0.6,18,0.3817,1384.18,598.84,1415.8,681.8,1399.99,681.8,True,central_corridor
31,0.62,1,0.5443,1368.08,713.6,1403.74,819.53,1385.91,819.53,True,central_corridor
31,0.62,2,0.7094,1481.22,848.7,1536.86,984.59,1509.04,984.59,False,outside
31,0.62,4,0.5924,98.93,574.52,124.76,645.23,111.85,645.23,True,left_pocket
31,0.62,5,0.4592,1400.23,726.39,1435.21,833.0,1417.72,833.0,True,central_corridor
31,0.62,7,0.4728,968.9,558.27,996.45,621.96,982.67,621.96,True,left_half_forward
31,0.62,9,0.4958,219.99,487.62,245.23,550.03,232.61,550.03,False,outside
31,0.62,11,0.5651,142.02,528.2,165.48,577.55,153.75,577.55,True,left_pocket
31,0.62,17,0.4091,1195.49,475.09,1222.87,528.0,1209.18,528.0,True,central_corridor
31,0.62,15,0.395,1351.06,613.13,1378.36,689.4,1364.71,689.4,True,central_corridor
32,0.64,1,0.5264,1367.83,714.92,1402.58,819.68,1385.21,819.68,True,central_corridor
32,0.64,2,0.7108,1481.22,848.71,1536.79,984.68,1509.0,984.68,False,outside
32,0.64,4,0.6,98.93,574.16,124.78,645.61,111.86,645.61,True,left_pocket
32,0.64,5,0.4479,1398.82,725.57,1434.36,833.22,1416.59,833.22,True,central_corridor
32,0.64,7,0.4663,969.6,558.87,996.81,622.78,983.2,622.78,True,left_half_forward
32,0.64,9,0.496,219.85,487.5,245.03,549.11,232.44,549.11,False,outside
32,0.64,11,0.5604,141.8,528.31,165.88,577.54,153.84,577.54,True,left_pocket
32,0.64,17,0.4058,1195.77,475.47,1222.91,528.65,1209.34,528.65,True,central_corridor
32,0.64,15,0.3779,1350.92,612.77,1378.08,689.5,1364.5,689.5,True,central_corridor
32,0.64,20,0.3942,1117.46,689.0,1151.2,800.61,1134.33,800.61,True,left_half_forward
33,0.66,1,0.5742,1364.79,713.46,1400.29,820.98,1382.54,820.98,True,central_corridor
33,0.66,2,0.7232,1481.25,848.63,1541.24,984.64,1511.25,984.64,False,outside
33,0.66,4,0.6166,98.22,575.39,123.53,645.71,110.88,645.71,True,left_pocket
33,0.66,5,0.3819,1397.64,730.41,1435.48,834.06,1416.56,834.06,True,central_corridor
33,0.66,7,0.5444,969.73,559.52,998.99,625.87,984.36,625.87,True,left_half_forward
33,0.66,9,0.472,219.97,487.38,245.09,547.47,232.53,547.47,False,outside
33,0.66,11,0.5982,142.09,528.53,167.51,579.56,154.8,579.56,True,left_pocket
33,0.66,17,0.4394,1196.19,475.44,1223.43,527.15,1209.81,527.15,True,central_corridor
33,0.66,15,0.3965,1350.47,611.97,1379.06,690.51,1364.76,690.51,True,central_corridor
33,0.66,20,0.4167,1112.85,688.74,1155.63,824.16,1134.24,824.16,True,left_half_forward
33,0.66,6,0.4134,1054.27,536.91,1076.69,594.44,1065.48,594.44,True,left_half_forward
34,0.68,1,0.5698,1363.51,712.66,1399.54,821.88,1381.52,821.88,True,central_corridor
34,0.68,2,0.7264,1481.16,848.57,1543.24,984.62,1512.2,984.62,False,outside
34,0.68,4,0.6118,97.79,575.9,123.08,645.55,110.44,645.55,True,left_pocket
34,0.68,5,0.3882,1394.69,727.18,1438.25,832.59,1416.47,832.59,True,central_corridor
34,0.68,7,0.5434,969.71,559.87,999.85,626.85,984.78,626.85,True,left_half_forward
34,0.68,9,0.4859,219.96,487.23,245.18,546.54,232.57,546.54,False,outside
34,0.68,11,0.6053,142.1,528.68,168.21,580.31,155.16,580.31,True,left_pocket
34,0.68,17,0.4447,1196.14,475.47,1223.71,526.34,1209.93,526.34,True,central_corridor
34,0.68,15,0.4055,1350.12,611.59,1379.4,691.26,1364.76,691.26,True,central_corridor
34,0.68,20,0.4189,1111.25,688.68,1156.78,832.36,1134.02,832.36,True,left_half_forward
34,0.68,21,0.3823,603.38,457.14,622.52,509.17,612.95,509.17,False,outside
34,0.68,6,0.412,1054.37,536.76,1077.16,593.59,1065.77,593.59,True,left_half_forward
35,0.7,1,0.5641,1360.56,713.53,1399.55,821.6,1380.06,821.6,True,central_corridor
35,0.7,2,0.7396,1481.37,848.75,1542.74,984.56,1512.05,984.56,False,outside
35,0.7,4,0.6316,96.68,576.41,123.66,645.41,110.17,645.41,True,left_pocket
35,0.7,7,0.5155,971.14,560.68,999.63,627.09,985.38,627.09,True,left_half_forward
35,0.7,9,0.4704,219.85,487.48,244.99,545.76,232.42,545.76,False,outside
35,0.7,11,0.4934,143.63,528.65,168.44,576.8,156.04,576.8,True,left_pocket
35,0.7,17,0.4507,1197.3,475.14,1224.71,524.19,1211.0,524.19,True,central_corridor
35,0.7,15,0.468,1348.47,611.29,1380.77,692.03,1364.62,692.03,True,central_corridor
35,0.7,21,0.3955,603.84,458.3,622.66,509.66,613.25,509.66,False,outside
35,0.7,6,0.4214,1056.15,537.23,1078.61,597.99,1067.38,597.99,True,left_half_forward
35,0.7,18,0.4115,1392.63,592.15,1420.39,683.34,1406.51,683.34,True,central_corridor
36,0.72,1,0.5533,1359.69,713.96,1399.42,821.52,1379.56,821.52,True,central_corridor
36,0.72,2,0.741,1481.48,848.66,1542.16,984.44,1511.82,984.44,False,outside
36,0.72,4,0.6257,96.09,576.52,124.21,645.61,110.15,645.61,True,left_pocket
36,0.72,7,0.5064,971.66,561.13,999.44,627.07,985.55,627.07,True,left_half_forward
36,0.72,9,0.4701,219.82,487.57,244.85,545.24,232.33,545.24,False,outside
36,0.72,11,0.4872,144.19,528.48,168.6,575.22,156.39,575.22,True,left_pocket
36,0.72,17,0.4415,1197.96,474.93,1225.07,523.32,1211.51,523.32,True,central_corridor
36,0.72,15,0.4509,1347.75,610.95,1381.31,692.29,1364.53,692.29,True,central_corridor
36,0.72,21,0.4085,603.8,458.74,622.68,509.75,613.24,509.75,False,outside
36,0.72,6,0.4229,1056.71,537.47,1079.16,599.33,1067.93,599.33,True,left_half_forward
36,0.72,18,0.3929,1393.15,591.15,1420.86,683.3,1407.0,683.3,True,central_corridor
37,0.74,1,0.6229,1358.45,714.81,1403.15,822.83,1380.8,822.83,True,central_corridor
37,0.74,2,0.7493,1481.52,848.49,1541.99,984.67,1511.75,984.67,False,outside
37,0.74,4,0.6467,96.42,577.94,124.01,645.21,110.21,645.21,True,left_pocket
37,0.74,7,0.5437,971.8,561.65,1000.04,627.38,985.92,627.38,True,left_half_forward
37,0.74,9,0.4925,219.91,487.55,244.52,545.56,232.22,545.56,False,outside
37,0.74,11,0.6149,144.05,527.85,168.76,582.33,156.41,582.33,True,left_pocket
37,0.74,17,0.5134,1200.11,475.58,1225.66,525.92,1212.88,525.92,True,central_corridor
37,0.74,15,0.5103,1347.93,611.31,1381.36,692.12,1364.65,692.12,True,central_corridor
37,0.74,21,0.4151,604.55,457.79,623.29,509.09,613.92,509.09,False,outside
37,0.74,6,0.4526,1057.42,536.48,1082.67,603.52,1070.05,603.52,True,left_half_forward
37,0.74,18,0.4085,1394.12,592.48,1422.71,684.35,1408.42,684.35,True,central_corridor
38,0.76,1,0.6165,1357.95,715.05,1404.53,823.13,1381.24,823.13,True,central_corridor
38,0.76,2,0.7484,1481.49,848.33,1541.98,984.72,1511.74,984.72,False,outside
38,0.76,4,0.648,95.98,578.75,123.9,645.63,109.94,645.63,True,left_pocket
38,0.76,7,0.5427,971.83,561.8,1000.45,627.47,986.14,627.47,True,left_half_forward
38,0.76,9,0.505,220.01,487.47,244.55,545.9,232.28,545.9,False,outside
38,0.76,11,0.6272,144.1,527.72,168.77,585.01,156.44,585.01,True,left_pocket
38,0.76,17,0.5166,1200.88,475.96,1226.05,527.34,1213.47,527.34,True,central_corridor
38,0.76,15,0.5125,1347.92,611.45,1381.47,692.29,1364.7,692.29,True,central_corridor
38,0.76,21,0.4162,604.63,457.51,623.5,509.14,614.07,509.14,False,outside
38,0.76,6,0.4613,1057.76,536.05,1084.03,604.93,1070.9,604.93,True,left_half_forward
38,0.76,18,0.4207,1394.54,593.0,1423.36,684.82,1408.95,684.82,True,central_corridor
38,0.76,23,0.5726,1099.05,683.9,1134.38,779.69,1116.71,779.69,True,left_half_forward
39,0.78,1,0.6229,1357.72,715.17,1404.99,823.4,1381.36,823.4,True,central_corridor
39,0.78,2,0.7484,1481.5,848.23,1542.12,984.7,1511.81,984.7,False,outside
39,0.78,4,0.6494,95.65,578.89,124.13,646.01,109.89,646.01,True,left_pocket
39,0.78,7,0.5471,971.63,562.22,1000.52,627.58,986.07,627.58,True,left_half_forward
39,0.78,9,0.495,220.07,487.52,244.57,545.63,232.32,545.63,False,outside
39,0.78,11,0.6312,144.1,527.64,168.88,585.74,156.49,585.74,True,left_pocket
39,0.78,17,0.5133,1201.07,476.15,1226.21,527.94,1213.64,527.94,True,central_corridor
39,0.78,15,0.5064,1347.85,611.43,1381.48,692.3,1364.67,692.3,True,central_corridor
39,0.78,21,0.4171,604.68,457.79,623.57,509.38,614.13,509.38,False,outside
39,0.78,6,0.463,1057.77,535.86,1084.4,605.56,1071.09,605.56,True,left_half_forward
39,0.78,18,0.4161,1394.58,593.34,1423.59,685.13,1409.09,685.13,True,central_corridor
39,0.78,23,0.573,1099.08,683.98,1134.49,779.81,1116.79,779.81,True,left_half_forward
40,0.8,1,0.5531,1355.71,716.22,1405.6,826.75,1380.65,826.75,True,central_corridor
40,0.8,2,0.7391,1481.45,847.72,1540.92,984.89,1511.19,984.89,False,outside
40,0.8,4,0.6412,91.55,579.81,124.54,647.67,108.05,647.67,True,left_pocket
40,0.8,7,0.5346,971.98,562.46,1000.72,627.44,986.35,627.44,True,left_half_forward
40,0.8,9,0.5295,219.58,487.56,244.88,548.74,232.23,548.74,False,outside
40,0.8,11,0.5803,146.4,528.21,168.35,582.4,157.38,582.4,True,left_pocket
40,0.8,17,0.57,1201.45,477.04,1226.06,529.45,1213.75,529.45,True,central_corridor
40,0.8,15,0.5764,1350.99,611.07,1381.38,692.14,1366.18,692.14,True,central_corridor
40,0.8,21,0.3722,605.24,456.6,623.88,508.92,614.56,508.92,False,outside
40,0.8,6,0.4713,1060.13,535.46,1083.7,605.28,1071.92,605.28,True,left_half_forward
40,0.8,18,0.4761,1396.89,594.72,1425.54,687.05,1411.21,687.05,True,central_corridor
40,0.8,23,0.6378,1092.71,683.53,1131.17,779.67,1111.94,779.67,True,left_half_forward
40,0.8,5,0.3983,1357.43,721.05,1428.38,834.32,1392.91,834.32,True,central_corridor
41,0.82,1,0.6252,1354.72,719.74,1402.97,831.58,1378.84,831.58,True,central_corridor
41,0.82,2,0.7349,1481.51,847.39,1538.92,985.28,1510.21,985.28,False,outside
41,0.82,4,0.6415,89.57,581.74,124.47,648.49,107.02,648.49,True,left_pocket
41,0.82,7,0.5123,972.44,562.26,1000.25,627.6,986.34,627.6,True,left_half_forward
41,0.82,9,0.491,221.57,485.23,245.3,545.94,233.44,545.94,False,outside
41,0.82,11,0.6577,146.81,526.81,169.67,585.05,158.24,585.05,True,left_pocket
41,0.82,17,0.5137,1202.03,477.06,1227.41,531.35,1214.72,531.35,True,central_corridor
41,0.82,15,0.5645,1350.91,610.85,1382.25,692.0,1366.58,692.0,True,central_corridor
41,0.82,6,0.4724,1062.09,537.46,1086.77,603.65,1074.43,603.65,True,left_half_forward
41,0.82,18,0.5109,1400.45,598.4,1428.36,687.23,1414.4,687.23,True,central_corridor
41,0.82,23,0.5832,1086.34,681.87,1125.37,783.6,1105.85,783.6,True,left_half_forward
42,0.84,1,0.6259,1354.35,721.05,1401.89,833.22,1378.12,833.22,True,central_corridor
42,0.84,2,0.7341,1481.86,846.99,1538.36,985.25,1510.11,985.25,False,outside
42,0.84,4,0.657,88.56,582.21,124.79,649.09,106.68,649.09,True,left_pocket
42,0.84,7,0.5161,972.74,562.07,1000.26,627.5,986.5,627.5,True,left_half_forward
42,0.84,9,0.524,221.95,484.45,245.44,546.21,233.69,546.21,False,outside
42,0.84,11,0.6593,146.63,526.32,170.64,586.17,158.64,586.17,True,left_pocket
42,0.84,17,0.5187,1202.25,476.62,1228.06,532.1,1215.15,532.1,True,central_corridor
42,0.84,15,0.5778,1350.96,610.87,1382.61,691.99,1366.78,691.99,True,central_corridor
42,0.84,6,0.4842,1062.63,537.82,1087.94,602.92,1075.29,602.92,True,left_half_forward
42,0.84,18,0.5235,1401.64,599.83,1429.55,687.36,1415.6,687.36,True,central_corridor
42,0.84,23,0.586,1084.25,681.22,1123.53,785.05,1103.89,785.05,True,left_half_forward
43,0.86,1,0.5612,1351.53,720.34,1401.39,834.67,1376.46,834.67,True,central_corridor
43,0.86,2,0.7371,1481.98,846.54,1536.28,985.28,1509.13,985.28,False,outside
43,0.86,4,0.6048,87.59,585.55,124.61,649.2,106.1,649.2,True,left_pocket
43,0.86,7,0.5022,972.17,561.29,1000.5,626.07,986.33,626.07,True,left_half_forward
43,0.86,9,0.5173,222.45,484.36,245.8,547.73,234.12,547.73,False,outside
43,0.86,11,0.6721,147.92,526.7,170.34,586.5,159.13,586.5,True,left_pocket
43,0.86,17,0.5185,1202.49,476.29,1228.67,532.92,1215.58,532.92,True,central_corridor
43,0.86,15,0.554,1351.27,611.31,1384.17,695.18,1367.72,695.18,True,central_corridor
43,0.86,6,0.5035,1063.15,537.03,1088.72,602.05,1075.93,602.05,True,left_half_forward
43,0.86,18,0.5547,1403.08,602.78,1431.83,688.44,1417.45,688.44,True,central_corridor
43,0.86,23,0.684,1081.72,680.99,1118.01,786.09,1099.87,786.09,True,left_half_forward
44,0.88,1,0.5515,1349.7,718.97,1402.96,836.14,1376.33,836.14,True,central_corridor
44,0.88,2,0.7376,1482.21,846.32,1535.56,985.39,1508.89,985.39,False,outside
44,0.88,4,0.6052,87.36,586.95,124.64,649.04,106.0,649.04,True,left_pocket
44,0.88,7,0.503,971.65,560.89,1000.83,625.84,986.24,625.84,True,left_half_forward
44,0.88,9,0.529,222.22,484.14,246.05,548.92,234.14,548.92,False,outside
44,0.88,11,0.6751,148.3,526.74,170.33,586.72,159.32,586.72,True,left_pocket
44,0.88,17,0.4972,1202.55,475.77,1229.14,533.23,1215.84,533.23,True,central_corridor
44,0.88,15,0.5523,1351.61,611.51,1384.9,697.09,1368.25,697.09,True,central_corridor
44,0.88,6,0.5018,1063.12,536.61,1089.09,602.06,1076.1,602.06,True,left_half_forward
44,0.88,18,0.56,1403.55,603.82,1432.94,688.92,1418.25,688.92,True,central_corridor
44,0.88,23,0.6809,1081.1,680.87,1116.26,786.67,1098.68,786.67,True,left_half_forward
45,0.9,1,0.5814,1346.29,719.31,1401.39,836.06,1373.84,836.06,True,central_corridor
45,0.9,2,0.7335,1482.12,846.71,1533.92,985.31,1508.02,985.31,False,outside
45,0.9,4,0.6227,87.26,589.1,124.86,649.35,106.06,649.35,True,left_pocket
45,0.9,7,0.4732,972.85,559.73,1001.03,625.21,986.94,625.21,True,left_half_forward
45,0.9,9,0.5843,221.99,483.87,245.82,549.48,233.91,549.48,False,outside
45,0.9,11,0.6834,148.95,526.92,172.39,586.98,160.67,586.98,True,left_pocket
45,0.9,17,0.4876,1202.28,475.49,1229.45,534.0,1215.87,534.0,True,central_corridor
45,0.9,15,0.6226,1352.86,611.51,1385.68,697.55,1369.27,697.55,True,central_corridor
45,0.9,6,0.4563,1063.91,535.98,1089.36,603.18,1076.63,603.18,True,left_half_forward
45,0.9,18,0.5043,1403.97,605.85,1435.55,689.5,1419.76,689.5,True,central_corridor
45,0.9,23,0.7304,1074.19,679.94,1113.04,786.19,1093.61,786.19,True,left_half_forward
46,0.92,1,0.5657,1345.01,719.24,1400.85,835.96,1372.93,835.96,True,central_corridor
46,0.92,2,0.7341,1482.43,846.65,1533.46,985.53,1507.95,985.53,False,outside
46,0.92,4,0.6196,87.17,589.91,124.78,649.63,105.98,649.63,True,left_pocket
46,0.92,7,0.4672,973.3,559.2,1001.19,625.21,987.25,625.21,True,left_half_forward
46,0.92,9,0.5788,222.32,483.4,245.53,548.96,233.93,548.96,False,outside
46,0.92,11,0.6767,148.98,526.99,173.05,587.06,161.01,587.06,True,left_pocket
46,0.92,17,0.4726,1202.18,475.51,1229.71,534.46,1215.95,534.46,True,central_corridor
46,0.92,15,0.6169,1353.27,611.59,1386.0,697.5,1369.63,697.5,True,central_corridor
46,0.92,6,0.4459,1064.18,535.83,1089.52,603.46,1076.85,603.46,True,left_half_forward
46,0.92,18,0.5082,1404.07,606.38,1436.21,689.42,1420.14,689.42,True,central_corridor
46,0.92,23,0.7356,1071.81,679.74,1111.9,786.29,1091.85,786.29,True,left_half_forward
47,0.94,1,0.5656,1344.46,719.11,1400.76,835.88,1372.61,835.88,True,central_corridor
47,0.94,2,0.7352,1482.59,846.5,1533.09,985.55,1507.84,985.55,False,outside
47,0.94,4,0.6139,87.14,590.21,124.84,649.73,105.99,649.73,True,left_pocket
47,0.94,7,0.4577,973.47,558.95,1001.24,625.18,987.36,625.18,True,left_half_forward
47,0.94,9,0.575,222.38,483.37,245.6,548.85,233.99,548.85,False,outside
47,0.94,11,0.6778,148.88,527.1,173.29,587.03,161.09,587.03,True,left_pocket
47,0.94,17,0.4904,1202.1,475.37,1229.69,534.71,1215.89,534.71,True,central_corridor
47,0.94,15,0.6067,1353.35,611.47,1386.03,697.48,1369.69,697.48,True,central_corridor
47,0.94,6,0.4508,1064.1,535.77,1089.63,603.54,1076.86,603.54,True,left_half_forward
47,0.94,18,0.5055,1404.18,606.67,1436.66,689.42,1420.42,689.42,True,central_corridor
47,0.94,23,0.7322,1071.08,679.41,1111.64,786.63,1091.36,786.63,True,left_half_forward
48,0.96,2,0.734,1482.59,845.89,1532.52,985.49,1507.56,985.49,False,outside
48,0.96,4,0.6115,87.73,590.53,124.18,650.55,105.95,650.55,True,left_pocket
48,0.96,7,0.5,973.98,558.58,1002.09,625.45,988.03,625.45,True,left_half_forward
48,0.96,9,0.5407,222.89,484.28,246.43,548.61,234.66,548.61,False,outside
48,0.96,11,0.6146,149.13,527.16,175.35,587.08,162.24,587.08,True,left_pocket
48,0.96,17,0.4772,1202.01,476.18,1229.63,535.28,1215.82,535.28,True,central_corridor
48,0.96,15,0.6401,1354.11,610.86,1386.0,698.52,1370.05,698.52,True,central_corridor
48,0.96,6,0.4377,1065.21,536.29,1090.01,603.39,1077.61,603.39,True,left_half_forward
48,0.96,18,0.5729,1404.87,606.47,1438.6,690.07,1421.73,690.07,True,central_corridor
48,0.96,23,0.5908,1064.39,674.76,1110.95,783.86,1087.67,783.86,True,left_half_forward
48,0.96,5,0.5218,1340.57,719.76,1407.51,835.33,1374.04,835.33,True,central_corridor
49,0.98,2,0.7236,1482.41,845.6,1532.58,985.71,1507.5,985.71,False,outside
49,0.98,4,0.6561,87.78,591.37,125.18,651.05,106.48,651.05,True,left_pocket
49,0.98,7,0.4817,972.75,558.49,1002.54,624.13,987.65,624.13,True,left_half_forward
49,0.98,9,0.474,221.97,484.43,246.89,551.53,234.43,551.53,False,outside
49,0.98,11,0.5701,150.35,527.25,177.15,587.49,163.75,587.49,True,left_pocket
49,0.98,17,0.5032,1202.98,477.66,1228.84,535.61,1215.91,535.61,True,central_corridor
49,0.98,15,0.6707,1354.91,610.82,1387.25,698.88,1371.08,698.88,True,central_corridor
49,0.98,6,0.377,1066.07,536.28,1091.33,604.1,1078.7,604.1,True,left_half_forward
49,0.98,18,0.5843,1406.28,607.75,1439.2,691.25,1422.74,691.25,True,central_corridor
49,0.98,23,0.6186,1055.11,671.6,1111.44,782.13,1083.28,782.13,True,left_half_forward
49,0.98,5,0.477,1337.28,718.87,1402.07,836.04,1369.67,836.04,True,central_corridor
50,1.0,2,0.7232,1482.38,845.15,1532.7,985.88,1507.54,985.88,False,outside
50,1.0,4,0.6448,87.67,591.63,125.68,651.08,106.67,651.08,True,left_pocket
50,1.0,7,0.4806,972.34,558.8,1002.79,623.14,987.56,623.14,True,left_half_forward
50,1.0,9,0.4964,221.43,484.37,247.05,552.75,234.24,552.75,False,outside
50,1.0,11,0.5819,150.72,527.33,177.83,587.71,164.28,587.71,True,left_pocket
50,1.0,17,0.5027,1203.28,478.1,1228.52,535.96,1215.9,535.96,True,central_corridor
50,1.0,15,0.6695,1355.05,610.85,1387.78,699.07,1371.42,699.07,True,central_corridor
50,1.0,6,0.3823,1066.24,536.33,1091.59,604.38,1078.91,604.38,True,left_half_forward
50,1.0,18,0.5893,1406.85,608.39,1439.13,691.6,1422.99,691.6,True,central_corridor
50,1.0,23,0.6342,1051.47,670.45,1111.53,781.18,1081.5,781.18,True,left_half_forward
50,1.0,5,0.4776,1336.36,717.39,1395.96,828.3,1366.16,828.3,True,central_corridor
51,1.02,2,0.7199,1482.4,845.63,1532.03,986.17,1507.21,986.17,False,outside
51,1.02,4,0.6258,87.66,592.25,127.46,651.09,107.56,651.09,True,left_pocket
51,1.02,7,0.4531,973.31,558.85,1004.04,623.0,988.67,623.0,True,left_half_forward
51,1.02,9,0.4135,221.8,484.39,247.54,553.46,234.67,553.46,False,outside
51,1.02,11,0.4865,151.98,527.5,178.69,589.47,165.33,589.47,True,left_pocket
51,1.02,17,0.3556,1205.83,478.81,1228.92,533.5,1217.37,533.5,True,central_corridor
51,1.02,15,0.6742,1356.67,611.12,1389.4,699.23,1373.03,699.23,True,central_corridor
51,1.02,6,0.3561,1067.04,536.41,1092.3,603.3,1079.67,603.3,True,left_half_forward
51,1.02,18,0.5596,1408.57,609.36,1439.26,692.68,1423.91,692.68,True,central_corridor
51,1.02,23,0.5461,1045.41,670.52,1108.6,778.52,1077.01,778.52,True,left_half_forward
51,1.02,5,0.5598,1333.23,716.89,1396.28,835.71,1364.76,835.71,True,central_corridor
52,1.04,2,0.7162,1482.44,846.09,1531.81,986.31,1507.12,986.31,False,outside
52,1.04,4,0.6252,87.64,592.4,128.26,650.91,107.95,650.91,True,left_pocket
52,1.04,7,0.4632,973.72,558.94,1004.77,623.06,989.25,623.06,True,left_half_forward
52,1.04,9,0.4153,221.68,484.26,247.81,553.44,234.75,553.44,False,outside
52,1.04,11,0.4856,152.23,527.5,179.0,590.06,165.62,590.06,True,left_pocket
52,1.04,17,0.3558,1206.67,478.81,1229.07,532.36,1217.87,532.36,True,central_corridor
52,1.04,15,0.6765,1357.26,611.22,1390.32,699.33,1373.79,699.33,True,central_corridor
52,1.04,6,0.3553,1067.39,536.43,1092.74,602.68,1080.07,602.68,True,left_half_forward
52,1.04,18,0.5597,1409.08,609.43,1439.23,693.13,1424.15,693.13,True,central_corridor
52,1.04,23,0.5493,1043.07,670.39,1107.75,777.47,1075.41,777.47,True,left_half_forward
52,1.04,5,0.5524,1331.96,716.88,1396.37,838.25,1364.16,838.25,True,central_corridor
53,1.06,2,0.7166,1482.56,846.31,1531.8,986.2,1507.18,986.2,False,outside
53,1.06,4,0.6226,87.59,592.5,128.61,650.78,108.1,650.78,True,left_pocket
53,1.06,7,0.4594,973.75,558.85,1004.89,623.18,989.32,623.18,True,left_half_forward
53,1.06,9,0.4252,221.56,484.18,247.9,553.82,234.73,553.82,False,outside
53,1.06,11,0.4927,152.22,527.48,179.13,590.25,165.68,590.25,True,left_pocket
53,1.06,17,0.3749,1206.81,478.73,1229.22,532.36,1218.02,532.36,True,central_corridor
53,1.06,15,0.6693,1357.4,611.32,1390.56,699.27,1373.98,699.27,True,central_corridor
53,1.06,6,0.3601,1067.49,536.31,1092.94,602.63,1080.22,602.63,True,left_half_forward
53,1.06,18,0.5586,1409.34,609.64,1439.49,693.24,1424.41,693.24,True,central_corridor
53,1.06,23,0.5487,1042.3,670.61,1107.53,777.16,1074.92,777.16,True,left_half_forward
53,1.06,5,0.5557,1331.33,716.89,1396.46,839.13,1363.89,839.13,True,central_corridor
54,1.08,2,0.7128,1482.57,846.3,1531.47,986.01,1507.02,986.01,False,outside
54,1.08,4,0.5964,87.35,592.04,131.25,652.03,109.3,652.03,True,left_pocket
54,1.08,7,0.4818,973.85,559.93,1004.2,625.13,989.02,625.13,True,left_half_forward
